t_sim,q1,q2,q3,q4,q5,q6,q7,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,q7_ref,tau1,tau2,tau3,tau4,tau5,tau6,tau7,gripper_cmd,tracking_error,ee_x,ee_y,ee_z
7.5660,0.151720,0.476288,-0.112786,-2.312220,-0.229933,2.704343,-1.141978,0.130825,0.433672,-0.121531,-2.307190,-0.228917,2.714091,-1.147514,0.130825,0.433672,-0.121531,-2.307190,-0.228917,2.714091,-1.147514,0.0010,0.049812,0.4997,0.0082,0.0288
7.5680,0.151056,0.476069,-0.113006,-2.312681,-0.230000,2.704738,-1.142785,0.130103,0.433442,-0.121767,-2.307699,-0.228986,2.714494,-1.148335,0.130103,0.433442,-0.121767,-2.307699,-0.228986,2.714494,-1.148335,0.0010,0.049846,0.4996,0.0078,0.0288
7.5700,0.150389,0.475850,-0.113227,-2.313144,-0.230068,2.705135,-1.143595,0.129379,0.433212,-0.122004,-2.308210,-0.229055,2.714898,-1.149157,0.129379,0.433212,-0.122004,-2.308210,-0.229055,2.714898,-1.149157,0.0010,0.049880,0.4995,0.0073,0.0288
7.5720,0.149719,0.475629,-0.113448,-2.313608,-0.230135,2.705532,-1.144406,0.128654,0.432980,-0.122241,-2.308723,-0.229124,2.715303,-1.149981,0.128654,0.432980,-0.122241,-2.308723,-0.229124,2.715303,-1.149981,0.0010,0.049914,0.4994,0.0069,0.0288
7.5740,0.149048,0.475408,-0.113670,-2.314074,-0.230203,2.705930,-1.145220,0.127927,0.432748,-0.122478,-2.309236,-0.229194,2.715709,-1.150807,0.127927,0.432748,-0.122478,-2.309236,-0.229194,2.715709,-1.150807,0.0010,0.049948,0.4993,0.0064,0.0289
7.5760,0.148375,0.475186,-0.113893,-2.314541,-0.230271,2.706330,-1.146036,0.127197,0.432516,-0.122716,-2.309751,-0.229264,2.716116,-1.151636,0.127197,0.432516,-0.122716,-2.309751,-0.229264,2.716116,-1.151636,0.0010,0.049981,0.4993,0.0060,0.0289
7.5780,0.147699,0.474963,-0.114117,-2.315010,-0.230339,2.706730,-1.146853,0.126467,0.432283,-0.122955,-2.310267,-0.229333,2.716524,-1.152466,0.126467,0.432283,-0.122955,-2.310267,-0.229333,2.716524,-1.152466,0.0010,0.050015,0.4992,0.0055,0.0289
7.5800,0.147022,0.474740,-0.114341,-2.315480,-0.230407,2.707131,-1.147673,0.125734,0.432050,-0.123194,-2.310784,-0.229404,2.716933,-1.153298,0.125734,0.432050,-0.123194,-2.310784,-0.229404,2.716933,-1.153298,0.0010,0.050048,0.4991,0.0051,0.0289
7.5820,0.146342,0.474516,-0.114566,-2.315952,-0.230475,2.707534,-1.148495,0.125000,0.431816,-0.123434,-2.311302,-0.229474,2.717342,-1.154132,0.125000,0.431816,-0.123434,-2.311302,-0.229474,2.717342,-1.154132,0.0010,0.050081,0.4990,0.0046,0.0289
7.5840,0.145660,0.474292,-0.114792,-2.316424,-0.230544,2.707937,-1.149319,0.124264,0.431581,-0.123675,-2.311821,-0.229544,2.717753,-1.154968,0.124264,0.431581,-0.123675,-2.311821,-0.229544,2.717753,-1.154968,0.0010,0.050113,0.4989,0.0042,0.0289
7.5860,0.144977,0.474066,-0.115019,-2.316899,-0.230612,2.708341,-1.150145,0.123527,0.431346,-0.123916,-2.312342,-0.229615,2.718165,-1.155806,0.123527,0.431346,-0.123916,-2.312342,-0.229615,2.718165,-1.155806,0.0010,0.050146,0.4988,0.0037,0.0289
7.5880,0.144291,0.473840,-0.115246,-2.317375,-0.230681,2.708747,-1.150973,0.122787,0.431110,-0.124157,-2.312864,-0.229685,2.718577,-1.156645,0.122787,0.431110,-0.124157,-2.312864,-0.229685,2.718577,-1.156645,0.0010,0.050178,0.4987,0.0033,0.0289
7.5900,0.143603,0.473614,-0.115473,-2.317852,-0.230750,2.709153,-1.151802,0.122046,0.430874,-0.124399,-2.313387,-0.229756,2.718991,-1.157487,0.122046,0.430874,-0.124399,-2.313387,-0.229756,2.718991,-1.157487,0.0010,0.050210,0.4986,0.0028,0.0290
7.5920,0.142913,0.473386,-0.115702,-2.318330,-0.230819,2.709560,-1.152634,0.121304,0.430638,-0.124642,-2.313911,-0.229827,2.719405,-1.158331,0.121304,0.430638,-0.124642,-2.313911,-0.229827,2.719405,-1.158331,0.0010,0.050241,0.4985,0.0024,0.0290
7.5940,0.142221,0.473158,-0.115931,-2.318810,-0.230888,2.709968,-1.153468,0.120560,0.430400,-0.124885,-2.314436,-0.229898,2.719820,-1.159176,0.120560,0.430400,-0.124885,-2.314436,-0.229898,2.719820,-1.159176,0.0010,0.050273,0.4984,0.0019,0.0290
7.5960,0.141527,0.472929,-0.116161,-2.319291,-0.230958,2.710377,-1.154304,0.119814,0.430163,-0.125128,-2.314963,-0.229970,2.720236,-1.160023,0.119814,0.430163,-0.125128,-2.314963,-0.229970,2.720236,-1.160023,0.0010,0.050304,0.4983,0.0014,0.0290
7.5980,0.140831,0.472700,-0.116392,-2.319774,-0.231027,2.710787,-1.155141,0.119067,0.429925,-0.125372,-2.315490,-0.230041,2.720653,-1.160872,0.119067,0.429925,-0.125372,-2.315490,-0.230041,2.720653,-1.160872,0.0010,0.050335,0.4982,0.0010,0.0290
7.6000,0.140134,0.472470,-0.116623,-2.320258,-0.231097,2.711198,-1.155980,0.118318,0.429686,-0.125617,-2.316019,-0.230113,2.721071,-1.161722,0.118318,0.429686,-0.125617,-2.316019,-0.230113,2.721071,-1.161722,0.0010,0.050366,0.4981,0.0005,0.0290
7.6020,0.139434,0.472239,-0.116855,-2.320743,-0.231167,2.711610,-1.156822,0.117568,0.429447,-0.125862,-2.316549,-0.230184,2.721490,-1.162575,0.117568,0.429447,-0.125862,-2.316549,-0.230184,2.721490,-1.162575,0.0010,0.050396,0.4979,0.0001,0.0290
7.6040,0.138732,0.472008,-0.117087,-2.321230,-0.231237,2.712023,-1.157665,0.116816,0.429207,-0.126108,-2.317079,-0.230256,2.721910,-1.163429,0.116816,0.429207,-0.126108,-2.317079,-0.230256,2.721910,-1.163429,0.0010,0.050426,0.4978,-0.0004,0.0290
7.6060,0.138029,0.471776,-0.117320,-2.321718,-0.231307,2.712437,-1.158510,0.116062,0.428967,-0.126354,-2.317611,-0.230328,2.722330,-1.164285,0.116062,0.428967,-0.126354,-2.317611,-0.230328,2.722330,-1.164285,0.0010,0.050456,0.4977,-0.0009,0.0290
7.6080,0.137323,0.471544,-0.117554,-2.322207,-0.231378,2.712851,-1.159357,0.115307,0.428726,-0.126601,-2.318144,-0.230401,2.722752,-1.165143,0.115307,0.428726,-0.126601,-2.318144,-0.230401,2.722752,-1.165143,0.0010,0.050486,0.4976,-0.0013,0.0291
7.6100,0.136615,0.471311,-0.117789,-2.322698,-0.231448,2.713267,-1.160205,0.114551,0.428485,-0.126848,-2.318678,-0.230473,2.723174,-1.166002,0.114551,0.428485,-0.126848,-2.318678,-0.230473,2.723174,-1.166002,0.0010,0.050515,0.4975,-0.0018,0.0291
7.6120,0.135906,0.471077,-0.118024,-2.323190,-0.231519,2.713683,-1.161056,0.113793,0.428243,-0.127095,-2.319213,-0.230546,2.723597,-1.166863,0.113793,0.428243,-0.127095,-2.319213,-0.230546,2.723597,-1.166863,0.0010,0.050544,0.4974,-0.0023,0.0291
7.6140,0.135195,0.470842,-0.118259,-2.323683,-0.231590,2.714100,-1.161908,0.113033,0.428001,-0.127343,-2.319750,-0.230618,2.724021,-1.167726,0.113033,0.428001,-0.127343,-2.319750,-0.230618,2.724021,-1.167726,0.0010,0.050573,0.4973,-0.0027,0.0291
7.6160,0.134482,0.470607,-0.118496,-2.324178,-0.231661,2.714518,-1.162762,0.112273,0.427759,-0.127592,-2.320287,-0.230691,2.724445,-1.168590,0.112273,0.427759,-0.127592,-2.320287,-0.230691,2.724445,-1.168590,0.0010,0.050602,0.4972,-0.0032,0.0291
7.6180,0.133767,0.470371,-0.118733,-2.324674,-0.231732,2.714937,-1.163618,0.111510,0.427516,-0.127841,-2.320825,-0.230764,2.724871,-1.169456,0.111510,0.427516,-0.127841,-2.320825,-0.230764,2.724871,-1.169456,0.0010,0.050630,0.4971,-0.0037,0.0291
7.6200,0.133050,0.470135,-0.118970,-2.325171,-0.231803,2.715357,-1.164475,0.110746,0.427272,-0.128091,-2.321364,-0.230837,2.725297,-1.170324,0.110746,0.427272,-0.128091,-2.321364,-0.230837,2.725297,-1.170324,0.0010,0.050658,0.4970,-0.0042,0.0291
7.6220,0.132331,0.469898,-0.119209,-2.325669,-0.231874,2.715777,-1.165335,0.109981,0.427029,-0.128340,-2.321904,-0.230910,2.725724,-1.171193,0.109981,0.427029,-0.128340,-2.321904,-0.230910,2.725724,-1.171193,0.0010,0.050686,0.4969,-0.0046,0.0291
7.6240,0.131611,0.469661,-0.119448,-2.326169,-0.231946,2.716199,-1.166195,0.109215,0.426784,-0.128591,-2.322445,-0.230983,2.726152,-1.172064,0.109215,0.426784,-0.128591,-2.322445,-0.230983,2.726152,-1.172064,0.0010,0.050714,0.4967,-0.0051,0.0292
7.6260,0.130889,0.469423,-0.119687,-2.326670,-0.232017,2.716621,-1.167058,0.108447,0.426539,-0.128842,-2.322988,-0.231057,2.726580,-1.172936,0.108447,0.426539,-0.128842,-2.322988,-0.231057,2.726580,-1.172936,0.0010,0.050741,0.4966,-0.0056,0.0292
7.6280,0.130165,0.469184,-0.119927,-2.327172,-0.232089,2.717044,-1.167922,0.107677,0.426294,-0.129093,-2.323531,-0.231130,2.727010,-1.173810,0.107677,0.426294,-0.129093,-2.323531,-0.231130,2.727010,-1.173810,0.0010,0.050768,0.4965,-0.0061,0.0292
7.6300,0.129439,0.468945,-0.120168,-2.327675,-0.232161,2.717468,-1.168788,0.106907,0.426048,-0.129345,-2.324075,-0.231204,2.727440,-1.174686,0.106907,0.426048,-0.129345,-2.324075,-0.231204,2.727440,-1.174686,0.0010,0.050795,0.4964,-0.0065,0.0292
7.6320,0.128711,0.468705,-0.120409,-2.328179,-0.232233,2.717893,-1.169656,0.106134,0.425802,-0.129597,-2.324620,-0.231278,2.727871,-1.175563,0.106134,0.425802,-0.129597,-2.324620,-0.231278,2.727871,-1.175563,0.0010,0.050821,0.4963,-0.0070,0.0292
7.6340,0.127982,0.468464,-0.120651,-2.328685,-0.232305,2.718318,-1.170525,0.105361,0.425556,-0.129850,-2.325166,-0.231352,2.728302,-1.176442,0.105361,0.425556,-0.129850,-2.325166,-0.231352,2.728302,-1.176442,0.0010,0.050847,0.4962,-0.0075,0.0292
7.6360,0.127251,0.468223,-0.120893,-2.329192,-0.232378,2.718744,-1.171396,0.104586,0.425309,-0.130103,-2.325713,-0.231426,2.728735,-1.177322,0.104586,0.425309,-0.130103,-2.325713,-0.231426,2.728735,-1.177322,0.0010,0.050873,0.4960,-0.0080,0.0292
7.6380,0.126518,0.467981,-0.121136,-2.329700,-0.232450,2.719171,-1.172268,0.103810,0.425062,-0.130356,-2.326260,-0.231500,2.729168,-1.178203,0.103810,0.425062,-0.130356,-2.326260,-0.231500,2.729168,-1.178203,0.0010,0.050898,0.4959,-0.0085,0.0292
7.6400,0.125783,0.467739,-0.121380,-2.330209,-0.232522,2.719599,-1.173142,0.103033,0.424814,-0.130610,-2.326809,-0.231575,2.729602,-1.179086,0.103033,0.424814,-0.130610,-2.326809,-0.231575,2.729602,-1.179086,0.0010,0.050924,0.4958,-0.0089,0.0293
7.6420,0.125047,0.467496,-0.121624,-2.330720,-0.232595,2.720028,-1.174018,0.102255,0.424566,-0.130865,-2.327359,-0.231649,2.730036,-1.179971,0.102255,0.424566,-0.130865,-2.327359,-0.231649,2.730036,-1.179971,0.0010,0.050948,0.4957,-0.0094,0.0293
7.6440,0.124309,0.467253,-0.121869,-2.331232,-0.232668,2.720457,-1.174895,0.101475,0.424317,-0.131119,-2.327909,-0.231724,2.730471,-1.180856,0.101475,0.424317,-0.131119,-2.327909,-0.231724,2.730471,-1.180856,0.0010,0.050973,0.4956,-0.0099,0.0293
7.6460,0.123570,0.467009,-0.122114,-2.331744,-0.232741,2.720887,-1.175773,0.100694,0.424068,-0.131374,-2.328461,-0.231798,2.730907,-1.181744,0.100694,0.424068,-0.131374,-2.328461,-0.231798,2.730907,-1.181744,0.0010,0.050997,0.4954,-0.0104,0.0293
7.6480,0.122829,0.466765,-0.122360,-2.332258,-0.232814,2.721318,-1.176653,0.099911,0.423819,-0.131630,-2.329013,-0.231873,2.731344,-1.182632,0.099911,0.423819,-0.131630,-2.329013,-0.231873,2.731344,-1.182632,0.0010,0.051021,0.4953,-0.0109,0.0293
7.6500,0.122086,0.466520,-0.122606,-2.332773,-0.232887,2.721749,-1.177535,0.099128,0.423569,-0.131886,-2.329566,-0.231948,2.731781,-1.183522,0.099128,0.423569,-0.131886,-2.329566,-0.231948,2.731781,-1.183522,0.0010,0.051045,0.4952,-0.0114,0.0293
7.6520,0.121341,0.466274,-0.122853,-2.333290,-0.232960,2.722181,-1.178418,0.098343,0.423319,-0.132142,-2.330120,-0.232023,2.732219,-1.184414,0.098343,0.423319,-0.132142,-2.330120,-0.232023,2.732219,-1.184414,0.0010,0.051068,0.4951,-0.0119,0.0293
7.6540,0.120595,0.466028,-0.123101,-2.333807,-0.233034,2.722614,-1.179302,0.097557,0.423068,-0.132399,-2.330675,-0.232098,2.732657,-1.185307,0.097557,0.423068,-0.132399,-2.330675,-0.232098,2.732657,-1.185307,0.0010,0.051091,0.4949,-0.0123,0.0294
7.6560,0.119847,0.465781,-0.123349,-2.334325,-0.233107,2.723048,-1.180188,0.096770,0.422818,-0.132656,-2.331230,-0.232173,2.733097,-1.186201,0.096770,0.422818,-0.132656,-2.331230,-0.232173,2.733097,-1.186201,0.0010,0.051114,0.4948,-0.0128,0.0294
7.6580,0.119098,0.465534,-0.123597,-2.334845,-0.233181,2.723482,-1.181076,0.095982,0.422566,-0.132913,-2.331787,-0.232249,2.733536,-1.187096,0.095982,0.422566,-0.132913,-2.331787,-0.232249,2.733536,-1.187096,0.0010,0.051136,0.4947,-0.0133,0.0294
7.6600,0.118347,0.465287,-0.123846,-2.335365,-0.233255,2.723917,-1.181965,0.095193,0.422315,-0.133171,-2.332344,-0.232324,2.733977,-1.187993,0.095193,0.422315,-0.133171,-2.332344,-0.232324,2.733977,-1.187993,0.0010,0.051159,0.4945,-0.0138,0.0294
7.6620,0.117595,0.465038,-0.124096,-2.335887,-0.233329,2.724352,-1.182855,0.094402,0.422063,-0.133430,-2.332902,-0.232400,2.734418,-1.188891,0.094402,0.422063,-0.133430,-2.332902,-0.232400,2.734418,-1.188891,0.0010,0.051180,0.4944,-0.0143,0.0294
7.6640,0.116841,0.464790,-0.124346,-2.336410,-0.233403,2.724789,-1.183746,0.093611,0.421811,-0.133688,-2.333461,-0.232476,2.734860,-1.189790,0.093611,0.421811,-0.133688,-2.333461,-0.232476,2.734860,-1.189790,0.0010,0.051202,0.4943,-0.0148,0.0294
7.6660,0.116085,0.464540,-0.124597,-2.336933,-0.233477,2.725226,-1.184639,0.092818,0.421558,-0.133947,-2.334020,-0.232551,2.735302,-1.190690,0.092818,0.421558,-0.133947,-2.334020,-0.232551,2.735302,-1.190690,0.0010,0.051223,0.4942,-0.0153,0.0294
7.6680,0.115328,0.464291,-0.124848,-2.337458,-0.233551,2.725663,-1.185533,0.092025,0.421305,-0.134206,-2.334580,-0.232627,2.735745,-1.191592,0.092025,0.421305,-0.134206,-2.334580,-0.232627,2.735745,-1.191592,0.0010,0.051244,0.4940,-0.0158,0.0294
7.6700,0.114570,0.464040,-0.125099,-2.337984,-0.233625,2.726102,-1.186429,0.091230,0.421052,-0.134466,-2.335141,-0.232703,2.736189,-1.192495,0.091230,0.421052,-0.134466,-2.335141,-0.232703,2.736189,-1.192495,0.0010,0.051264,0.4939,-0.0163,0.0295
7.6720,0.113810,0.463790,-0.125352,-2.338511,-0.233700,2.726540,-1.187326,0.090434,0.420798,-0.134726,-2.335703,-0.232779,2.736633,-1.193399,0.090434,0.420798,-0.134726,-2.335703,-0.232779,2.736633,-1.193399,0.0010,0.051284,0.4938,-0.0168,0.0295
7.6740,0.113048,0.463539,-0.125604,-2.339039,-0.233774,2.726980,-1.188224,0.089637,0.420544,-0.134986,-2.336266,-0.232856,2.737077,-1.194304,0.089637,0.420544,-0.134986,-2.336266,-0.232856,2.737077,-1.194304,0.0010,0.051304,0.4936,-0.0173,0.0295
7.6760,0.112286,0.463287,-0.125857,-2.339568,-0.233849,2.727420,-1.189123,0.088839,0.420290,-0.135247,-2.336829,-0.232932,2.737523,-1.195210,0.088839,0.420290,-0.135247,-2.336829,-0.232932,2.737523,-1.195210,0.0010,0.051323,0.4935,-0.0178,0.0295
7.6780,0.111521,0.463035,-0.126111,-2.340098,-0.233924,2.727861,-1.190024,0.088041,0.420035,-0.135508,-2.337393,-0.233008,2.737969,-1.196118,0.088041,0.420035,-0.135508,-2.337393,-0.233008,2.737969,-1.196118,0.0010,0.051342,0.4933,-0.0183,0.0295
7.6800,0.110755,0.462782,-0.126365,-2.340629,-0.233998,2.728302,-1.190926,0.087241,0.419780,-0.135769,-2.337958,-0.233085,2.738415,-1.197026,0.087241,0.419780,-0.135769,-2.337958,-0.233085,2.738415,-1.197026,0.0010,0.051361,0.4932,-0.0188,0.0295
7.6820,0.109988,0.462529,-0.126620,-2.341161,-0.234073,2.728744,-1.191829,0.086440,0.419525,-0.136031,-2.338523,-0.233161,2.738862,-1.197936,0.086440,0.419525,-0.136031,-2.338523,-0.233161,2.738862,-1.197936,0.0010,0.051380,0.4931,-0.0193,0.0295
7.6840,0.109220,0.462275,-0.126875,-2.341693,-0.234148,2.729187,-1.192733,0.085638,0.419269,-0.136293,-2.339089,-0.233238,2.739309,-1.198847,0.085638,0.419269,-0.136293,-2.339089,-0.233238,2.739309,-1.198847,0.0010,0.051398,0.4929,-0.0198,0.0296
7.6860,0.108450,0.462021,-0.127130,-2.342227,-0.234223,2.729630,-1.193639,0.084836,0.419014,-0.136555,-2.339655,-0.233315,2.739757,-1.199758,0.084836,0.419014,-0.136555,-2.339655,-0.233315,2.739757,-1.199758,0.0010,0.051415,0.4928,-0.0203,0.0296
7.6880,0.107678,0.461766,-0.127386,-2.342762,-0.234299,2.730073,-1.194545,0.084032,0.418757,-0.136817,-2.340223,-0.233392,2.740206,-1.200671,0.084032,0.418757,-0.136817,-2.340223,-0.233392,2.740206,-1.200671,0.0010,0.051433,0.4927,-0.0208,0.0296
7.6900,0.106906,0.461511,-0.127643,-2.343298,-0.234374,2.730517,-1.195453,0.083228,0.418501,-0.137080,-2.340791,-0.233469,2.740655,-1.201585,0.083228,0.418501,-0.137080,-2.340791,-0.233469,2.740655,-1.201585,0.0010,0.051450,0.4925,-0.0213,0.0296
7.6920,0.106132,0.461256,-0.127899,-2.343834,-0.234449,2.730962,-1.196362,0.082422,0.418244,-0.137343,-2.341359,-0.233546,2.741104,-1.202500,0.082422,0.418244,-0.137343,-2.341359,-0.233546,2.741104,-1.202500,0.0010,0.051466,0.4924,-0.0218,0.0296
7.6940,0.105356,0.461000,-0.128157,-2.344372,-0.234525,2.731407,-1.197272,0.081616,0.417987,-0.137606,-2.341928,-0.233623,2.741554,-1.203416,0.081616,0.417987,-0.137606,-2.341928,-0.233623,2.741554,-1.203416,0.0010,0.051483,0.4922,-0.0223,0.0296
7.6960,0.104580,0.460744,-0.128414,-2.344910,-0.234600,2.731853,-1.198183,0.080809,0.417730,-0.137870,-2.342498,-0.233700,2.742004,-1.204333,0.080809,0.417730,-0.137870,-2.342498,-0.233700,2.742004,-1.204333,0.0010,0.051499,0.4921,-0.0228,0.0296
7.6980,0.103802,0.460487,-0.128673,-2.345450,-0.234676,2.732300,-1.199095,0.080001,0.417472,-0.138134,-2.343068,-0.233777,2.742455,-1.205251,0.080001,0.417472,-0.138134,-2.343068,-0.233777,2.742455,-1.205251,0.0010,0.051514,0.4919,-0.0233,0.0296
7.7000,0.103022,0.460230,-0.128931,-2.345990,-0.234752,2.732746,-1.200009,0.079192,0.417215,-0.138398,-2.343639,-0.233855,2.742907,-1.206169,0.079192,0.417215,-0.138398,-2.343639,-0.233855,2.742907,-1.206169,0.0010,0.051530,0.4918,-0.0238,0.0297
7.7020,0.102242,0.459972,-0.129190,-2.346531,-0.234828,2.733194,-1.200923,0.078383,0.416957,-0.138663,-2.344211,-0.233932,2.743358,-1.207089,0.078383,0.416957,-0.138663,-2.344211,-0.233932,2.743358,-1.207089,0.0010,0.051545,0.4916,-0.0243,0.0297
7.7040,0.101460,0.459714,-0.129450,-2.347073,-0.234904,2.733642,-1.201838,0.077572,0.416698,-0.138927,-2.344783,-0.234009,2.743811,-1.208010,0.077572,0.416698,-0.138927,-2.344783,-0.234009,2.743811,-1.208010,0.0010,0.051559,0.4915,-0.0248,0.0297
7.7060,0.100677,0.459455,-0.129710,-2.347616,-0.234980,2.734090,-1.202755,0.076761,0.416440,-0.139192,-2.345356,-0.234087,2.744263,-1.208931,0.076761,0.416440,-0.139192,-2.345356,-0.234087,2.744263,-1.208931,0.0010,0.051573,0.4913,-0.0253,0.0297
7.7080,0.099893,0.459197,-0.129970,-2.348160,-0.235056,2.734539,-1.203672,0.075949,0.416181,-0.139458,-2.345929,-0.234165,2.744716,-1.209853,0.075949,0.416181,-0.139458,-2.345929,-0.234165,2.744716,-1.209853,0.0010,0.051587,0.4912,-0.0258,0.0297
7.7100,0.099107,0.458937,-0.130231,-2.348704,-0.235132,2.734988,-1.204590,0.075136,0.415922,-0.139723,-2.346502,-0.234242,2.745170,-1.210777,0.075136,0.415922,-0.139723,-2.346502,-0.234242,2.745170,-1.210777,0.0010,0.051600,0.4910,-0.0263,0.0297
7.7120,0.098321,0.458677,-0.130492,-2.349249,-0.235208,2.735438,-1.205509,0.074323,0.415663,-0.139989,-2.347077,-0.234320,2.745624,-1.211701,0.074323,0.415663,-0.139989,-2.347077,-0.234320,2.745624,-1.211701,0.0010,0.051613,0.4909,-0.0268,0.0297
7.7140,0.097533,0.458417,-0.130753,-2.349796,-0.235284,2.735888,-1.206430,0.073509,0.415403,-0.140255,-2.347651,-0.234398,2.746078,-1.212625,0.073509,0.415403,-0.140255,-2.347651,-0.234398,2.746078,-1.212625,0.0010,0.051626,0.4907,-0.0273,0.0298
7.7160,0.096744,0.458157,-0.131015,-2.350343,-0.235361,2.736339,-1.207351,0.072694,0.415144,-0.140521,-2.348226,-0.234476,2.746533,-1.213551,0.072694,0.415144,-0.140521,-2.348226,-0.234476,2.746533,-1.213551,0.0010,0.051638,0.4906,-0.0278,0.0298
7.7180,0.095954,0.457896,-0.131277,-2.350890,-0.235437,2.736790,-1.208273,0.071879,0.414884,-0.140787,-2.348802,-0.234554,2.746988,-1.214477,0.071879,0.414884,-0.140787,-2.348802,-0.234554,2.746988,-1.214477,0.0010,0.051650,0.4904,-0.0283,0.0298
7.7200,0.095163,0.457635,-0.131540,-2.351439,-0.235514,2.737241,-1.209195,0.071063,0.414623,-0.141054,-2.349378,-0.234632,2.747444,-1.215404,0.071063,0.414623,-0.141054,-2.349378,-0.234632,2.747444,-1.215404,0.0010,0.051662,0.4903,-0.0288,0.0298
7.7220,0.094370,0.457373,-0.131803,-2.351988,-0.235590,2.737693,-1.210119,0.070246,0.414363,-0.141321,-2.349955,-0.234710,2.747899,-1.216332,0.070246,0.414363,-0.141321,-2.349955,-0.234710,2.747899,-1.216332,0.0010,0.051673,0.4901,-0.0293,0.0298
7.7240,0.093577,0.457111,-0.132066,-2.352538,-0.235667,2.738145,-1.211044,0.069428,0.414103,-0.141588,-2.350532,-0.234788,2.748356,-1.217261,0.069428,0.414103,-0.141588,-2.350532,-0.234788,2.748356,-1.217261,0.0010,0.051684,0.4900,-0.0299,0.0298
7.7260,0.092782,0.456849,-0.132330,-2.353089,-0.235744,2.738598,-1.211969,0.068610,0.413842,-0.141855,-2.351109,-0.234867,2.748812,-1.218190,0.068610,0.413842,-0.141855,-2.351109,-0.234867,2.748812,-1.218190,0.0010,0.051694,0.4898,-0.0304,0.0298
7.7280,0.091987,0.456586,-0.132594,-2.353641,-0.235820,2.739051,-1.212895,0.067792,0.413581,-0.142122,-2.351687,-0.234945,2.749269,-1.219120,0.067792,0.413581,-0.142122,-2.351687,-0.234945,2.749269,-1.219120,0.0010,0.051704,0.4897,-0.0309,0.0299
7.7300,0.091190,0.456323,-0.132858,-2.354193,-0.235897,2.739505,-1.213822,0.066972,0.413320,-0.142390,-2.352266,-0.235023,2.749726,-1.220051,0.066972,0.413320,-0.142390,-2.352266,-0.235023,2.749726,-1.220051,0.0010,0.051714,0.4895,-0.0314,0.0299
7.7320,0.090393,0.456059,-0.133123,-2.354746,-0.235974,2.739959,-1.214750,0.066153,0.413058,-0.142658,-2.352844,-0.235102,2.750184,-1.220982,0.066153,0.413058,-0.142658,-2.352844,-0.235102,2.750184,-1.220982,0.0010,0.051723,0.4893,-0.0319,0.0299
7.7340,0.089594,0.455795,-0.133388,-2.355300,-0.236051,2.740413,-1.215679,0.065332,0.412797,-0.142926,-2.353424,-0.235180,2.750642,-1.221914,0.065332,0.412797,-0.142926,-2.353424,-0.235180,2.750642,-1.221914,0.0010,0.051732,0.4892,-0.0324,0.0299
7.7360,0.088794,0.455531,-0.133654,-2.355855,-0.236128,2.740867,-1.216608,0.064511,0.412535,-0.143194,-2.354003,-0.235259,2.751100,-1.222847,0.064511,0.412535,-0.143194,-2.354003,-0.235259,2.751100,-1.222847,0.0010,0.051741,0.4890,-0.0329,0.0299
7.7380,0.087993,0.455267,-0.133919,-2.356410,-0.236205,2.741322,-1.217538,0.063690,0.412273,-0.143462,-2.354583,-0.235337,2.751558,-1.223780,0.063690,0.412273,-0.143462,-2.354583,-0.235337,2.751558,-1.223780,0.0010,0.051749,0.4889,-0.0334,0.0299
7.7400,0.087192,0.455002,-0.134185,-2.356966,-0.236283,2.741778,-1.218468,0.062868,0.412012,-0.143731,-2.355163,-0.235416,2.752017,-1.224713,0.062868,0.412012,-0.143731,-2.355163,-0.235416,2.752017,-1.224713,0.0010,0.051757,0.4887,-0.0339,0.0299
7.7420,0.086389,0.454737,-0.134452,-2.357522,-0.236360,2.742233,-1.219400,0.062046,0.411749,-0.143999,-2.355744,-0.235494,2.752476,-1.225648,0.062046,0.411749,-0.143999,-2.355744,-0.235494,2.752476,-1.225648,0.0010,0.051764,0.4885,-0.0345,0.0300
