t_sim,q1,q2,q3,q4,q5,q6,q7,q1_ref,q2_ref,q3_ref,q4_ref,q5_ref,q6_ref,q7_ref,tau1,tau2,tau3,tau4,tau5,tau6,tau7,gripper_cmd,tracking_error,ee_x,ee_y,ee_z
5.8650,-0.262344,0.448953,-0.170257,-2.567150,-0.369059,3.134275,-2.411107,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0089,0.030750,0.4144,-0.1748,0.0128
5.8700,-0.262327,0.448980,-0.170282,-2.567113,-0.369040,3.134329,-2.411094,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0097,0.030745,0.4144,-0.1748,0.0128
5.8750,-0.262313,0.449006,-0.170305,-2.567077,-0.369023,3.134383,-2.411082,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0106,0.030740,0.4144,-0.1748,0.0128
5.8800,-0.262300,0.449032,-0.170327,-2.567042,-0.369009,3.134436,-2.411071,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0115,0.030735,0.4144,-0.1748,0.0128
5.8850,-0.262290,0.449056,-0.170348,-2.567008,-0.368997,3.134487,-2.411061,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0124,0.030730,0.4145,-0.1748,0.0128
5.8900,-0.262281,0.449080,-0.170368,-2.566974,-0.368986,3.134533,-2.411053,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0134,0.030726,0.4145,-0.1748,0.0128
5.8950,-0.262274,0.449103,-0.170387,-2.566940,-0.368977,3.134576,-2.411046,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0144,0.030722,0.4145,-0.1749,0.0128
5.9000,-0.262268,0.449125,-0.170406,-2.566905,-0.368968,3.134615,-2.411039,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0153,0.030718,0.4145,-0.1749,0.0128
5.9050,-0.262263,0.449145,-0.170423,-2.566871,-0.368961,3.134648,-2.411033,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0164,0.030715,0.4145,-0.1749,0.0128
5.9100,-0.262260,0.449165,-0.170440,-2.566837,-0.368953,3.134677,-2.411029,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0174,0.030711,0.4145,-0.1749,0.0128
5.9150,-0.262257,0.449183,-0.170456,-2.566803,-0.368946,3.134701,-2.411024,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0184,0.030708,0.4146,-0.1749,0.0128
5.9200,-0.262255,0.449201,-0.170472,-2.566769,-0.368938,3.134722,-2.411020,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0195,0.030704,0.4146,-0.1749,0.0128
5.9250,-0.262253,0.449218,-0.170487,-2.566734,-0.368929,3.134738,-2.411016,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0205,0.030701,0.4146,-0.1749,0.0128
5.9300,-0.262253,0.449234,-0.170502,-2.566700,-0.368919,3.134752,-2.411013,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0215,0.030697,0.4146,-0.1749,0.0128
5.9350,-0.262253,0.449249,-0.170518,-2.566665,-0.368909,3.134763,-2.411009,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0226,0.030694,0.4146,-0.1749,0.0128
5.9400,-0.262255,0.449264,-0.170535,-2.566629,-0.368896,3.134771,-2.411007,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0236,0.030690,0.4146,-0.1749,0.0129
5.9450,-0.262257,0.449279,-0.170555,-2.566592,-0.368880,3.134778,-2.411005,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0246,0.030685,0.4146,-0.1749,0.0129
5.9500,-0.262262,0.449292,-0.170578,-2.566554,-0.368863,3.134786,-2.411006,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0257,0.030679,0.4146,-0.1749,0.0129
5.9550,-0.262269,0.449307,-0.170607,-2.566513,-0.368839,3.134792,-2.411006,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0266,0.030672,0.4147,-0.1750,0.0129
5.9600,-0.262279,0.449319,-0.170640,-2.566471,-0.368812,3.134798,-2.411008,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0276,0.030663,0.4147,-0.1750,0.0129
5.9650,-0.262292,0.449331,-0.170678,-2.566427,-0.368779,3.134805,-2.411010,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0286,0.030652,0.4147,-0.1750,0.0129
5.9700,-0.262309,0.449340,-0.170723,-2.566382,-0.368743,3.134812,-2.411015,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0295,0.030639,0.4147,-0.1750,0.0129
5.9750,-0.262331,0.449351,-0.170779,-2.566331,-0.368696,3.134814,-2.411019,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0304,0.030625,0.4147,-0.1751,0.0129
5.9800,-0.262358,0.449359,-0.170840,-2.566280,-0.368644,3.134818,-2.411025,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0313,0.030608,0.4147,-0.1751,0.0129
5.9850,-0.262390,0.449365,-0.170908,-2.566227,-0.368588,3.134822,-2.411032,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0321,0.030588,0.4147,-0.1752,0.0129
5.9900,-0.262426,0.449369,-0.170981,-2.566173,-0.368529,3.134826,-2.411040,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0329,0.030566,0.4147,-0.1753,0.0129
5.9950,-0.262466,0.449371,-0.171060,-2.566118,-0.368467,3.134831,-2.411048,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0336,0.030543,0.4147,-0.1753,0.0129
6.0000,-0.262511,0.449372,-0.171144,-2.566061,-0.368403,3.134836,-2.411055,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0344,0.030518,0.4147,-0.1754,0.0129
6.0050,-0.262560,0.449371,-0.171234,-2.566003,-0.368338,3.134841,-2.411063,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0350,0.030491,0.4147,-0.1755,0.0130
6.0100,-0.262613,0.449369,-0.171329,-2.565945,-0.368271,3.134846,-2.411069,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0357,0.030464,0.4148,-0.1756,0.0130
6.0150,-0.262669,0.449366,-0.171428,-2.565885,-0.368205,3.134852,-2.411075,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0363,0.030436,0.4148,-0.1756,0.0130
6.0200,-0.262729,0.449363,-0.171531,-2.565825,-0.368140,3.134857,-2.411079,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0368,0.030407,0.4148,-0.1757,0.0130
6.0250,-0.262792,0.449358,-0.171636,-2.565765,-0.368075,3.134863,-2.411082,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0373,0.030378,0.4148,-0.1758,0.0130
6.0300,-0.262857,0.449352,-0.171744,-2.565704,-0.368013,3.134870,-2.411084,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0377,0.030349,0.4148,-0.1759,0.0131
6.0350,-0.262924,0.449346,-0.171854,-2.565644,-0.367953,3.134877,-2.411084,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0381,0.030320,0.4148,-0.1760,0.0131
6.0400,-0.262993,0.449338,-0.171964,-2.565584,-0.367896,3.134884,-2.411083,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0385,0.030292,0.4148,-0.1761,0.0131
6.0450,-0.263062,0.449331,-0.172075,-2.565526,-0.367842,3.134892,-2.411082,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0388,0.030263,0.4148,-0.1762,0.0131
6.0500,-0.263133,0.449322,-0.172185,-2.565468,-0.367792,3.134901,-2.411079,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0391,0.030236,0.4148,-0.1763,0.0131
6.0550,-0.263203,0.449313,-0.172294,-2.565411,-0.367746,3.134911,-2.411075,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0393,0.030209,0.4148,-0.1764,0.0132
6.0600,-0.263272,0.449304,-0.172401,-2.565357,-0.367704,3.134921,-2.411071,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0395,0.030182,0.4148,-0.1765,0.0132
6.0650,-0.263341,0.449294,-0.172505,-2.565304,-0.367667,3.134932,-2.411067,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0397,0.030156,0.4148,-0.1766,0.0132
6.0700,-0.263409,0.449283,-0.172606,-2.565253,-0.367634,3.134943,-2.411062,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0398,0.030130,0.4148,-0.1767,0.0132
6.0750,-0.263474,0.449272,-0.172703,-2.565204,-0.367606,3.134955,-2.411058,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0399,0.030105,0.4148,-0.1768,0.0133
6.0800,-0.263537,0.449260,-0.172796,-2.565158,-0.367582,3.134967,-2.411053,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0399,0.030081,0.4148,-0.1769,0.0133
6.0850,-0.263598,0.449249,-0.172884,-2.565114,-0.367563,3.134980,-2.411049,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0400,0.030058,0.4148,-0.1770,0.0133
6.0900,-0.263656,0.449237,-0.172967,-2.565072,-0.367548,3.134992,-2.411045,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0400,0.030035,0.4148,-0.1771,0.0133
6.0950,-0.263710,0.449225,-0.173045,-2.565033,-0.367538,3.135004,-2.411042,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0400,0.030014,0.4148,-0.1772,0.0133
6.1000,-0.263761,0.449214,-0.173117,-2.564996,-0.367531,3.135016,-2.411039,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,-0.262215,0.421882,-0.171913,-2.554305,-0.367870,3.140873,-2.410908,0.0400,0.029993,0.4148,-0.1772,0.0134
6.1050,-0.263808,0.449202,-0.173183,-2.564963,-0.367527,3.135028,-2.411036,-0.262217,0.421878,-0.171911,-2.554306,-0.367868,3.140869,-2.410910,-0.262217,0.421878,-0.171911,-2.554306,-0.367868,3.140869,-2.410910,0.0400,0.029977,0.4148,-0.1773,0.0134
6.1100,-0.263852,0.449191,-0.173244,-2.564931,-0.367527,3.135039,-2.411034,-0.262226,0.421849,-0.171900,-2.554312,-0.367859,3.140846,-2.410920,-0.262226,0.421849,-0.171900,-2.554312,-0.367859,3.140846,-2.410920,0.0400,0.029978,0.4148,-0.1774,0.0134
6.1150,-0.263892,0.449180,-0.173298,-2.564902,-0.367528,3.135048,-2.411032,-0.262252,0.421773,-0.171870,-2.554327,-0.367834,3.140785,-2.410948,-0.262252,0.421773,-0.171870,-2.554327,-0.367834,3.140785,-2.410948,0.0400,0.030012,0.4148,-0.1774,0.0134
6.1200,-0.263930,0.449167,-0.173344,-2.564876,-0.367530,3.135053,-2.411033,-0.262300,0.421627,-0.171812,-2.554357,-0.367787,3.140668,-2.411002,-0.262300,0.421627,-0.171812,-2.554357,-0.367787,3.140668,-2.411002,0.0400,0.030094,0.4148,-0.1775,0.0134
6.1250,-0.263967,0.449151,-0.173380,-2.564853,-0.367529,3.135049,-2.411039,-0.262377,0.421394,-0.171719,-2.554405,-0.367710,3.140480,-2.411088,-0.262377,0.421394,-0.171719,-2.554405,-0.367710,3.140480,-2.411088,0.0400,0.030240,0.4148,-0.1775,0.0134
6.1300,-0.264005,0.449128,-0.173404,-2.564834,-0.367521,3.135030,-2.411052,-0.262491,0.421053,-0.171583,-2.554474,-0.367599,3.140205,-2.411214,-0.262491,0.421053,-0.171583,-2.554474,-0.367599,3.140205,-2.411214,0.0400,0.030462,0.4148,-0.1775,0.0134
6.1350,-0.264046,0.449094,-0.173413,-2.564819,-0.367501,3.134986,-2.411078,-0.262645,0.420589,-0.171398,-2.554569,-0.367447,3.139831,-2.411385,-0.262645,0.420589,-0.171398,-2.554569,-0.367447,3.139831,-2.411385,0.0400,0.030778,0.4148,-0.1776,0.0135
6.1400,-0.264093,0.449046,-0.173402,-2.564810,-0.367462,3.134907,-2.411120,-0.262845,0.419985,-0.171158,-2.554692,-0.367250,3.139345,-2.411608,-0.262845,0.419985,-0.171158,-2.554692,-0.367250,3.139345,-2.411608,0.0400,0.031201,0.4148,-0.1776,0.0135
6.1450,-0.264148,0.448976,-0.173368,-2.564806,-0.367398,3.134780,-2.411185,-0.263096,0.419229,-0.170857,-2.554846,-0.367003,3.138736,-2.411887,-0.263096,0.419229,-0.170857,-2.554846,-0.367003,3.138736,-2.411887,0.0400,0.031746,0.4148,-0.1776,0.0135
6.1500,-0.264215,0.448880,-0.173306,-2.564808,-0.367300,3.134592,-2.411279,-0.263402,0.418308,-0.170490,-2.555033,-0.366702,3.137995,-2.412227,-0.263402,0.418308,-0.170490,-2.555033,-0.366702,3.137995,-2.412227,0.0400,0.032428,0.4148,-0.1777,0.0135
6.1550,-0.264296,0.448749,-0.173212,-2.564818,-0.367160,3.134327,-2.411408,-0.263766,0.417211,-0.170053,-2.555257,-0.366343,3.137111,-2.412632,-0.263766,0.417211,-0.170053,-2.555257,-0.366343,3.137111,-2.412632,0.0400,0.033261,0.4148,-0.1777,0.0135
6.1600,-0.264394,0.448574,-0.173082,-2.564841,-0.366973,3.133965,-2.411583,-0.264192,0.415928,-0.169542,-2.555518,-0.365924,3.136077,-2.413105,-0.264192,0.415928,-0.169542,-2.555518,-0.365924,3.136077,-2.413105,0.0400,0.034251,0.4148,-0.1777,0.0136
6.1650,-0.264513,0.448342,-0.172913,-2.564880,-0.366733,3.133482,-2.411813,-0.264683,0.414450,-0.168954,-2.555820,-0.365441,3.134887,-2.413651,-0.264683,0.414450,-0.168954,-2.555820,-0.365441,3.134887,-2.413651,0.0400,0.035405,0.4147,-0.1777,0.0136
6.1700,-0.264655,0.448043,-0.172701,-2.564941,-0.366436,3.132859,-2.412107,-0.265240,0.412771,-0.168286,-2.556162,-0.364892,3.133535,-2.414271,-0.265240,0.412771,-0.168286,-2.556162,-0.364892,3.133535,-2.414271,0.0400,0.036723,0.4147,-0.1777,0.0136
6.1750,-0.264824,0.447666,-0.172441,-2.565026,-0.366077,3.132075,-2.412475,-0.265867,0.410884,-0.167534,-2.556546,-0.364275,3.132015,-2.414967,-0.265867,0.410884,-0.167534,-2.556546,-0.364275,3.132015,-2.414967,0.0400,0.038203,0.4147,-0.1777,0.0137
6.1800,-0.265024,0.447201,-0.172131,-2.565141,-0.365653,3.131111,-2.412924,-0.266564,0.408784,-0.166699,-2.556974,-0.363589,3.130324,-2.415742,-0.266564,0.408784,-0.166699,-2.556974,-0.363589,3.130324,-2.415742,0.0400,0.039840,0.4146,-0.1776,0.0137
6.1850,-0.265257,0.446638,-0.171767,-2.565289,-0.365162,3.129950,-2.413460,-0.267333,0.406469,-0.165777,-2.557446,-0.362832,3.128459,-2.416596,-0.267333,0.406469,-0.165777,-2.557446,-0.362832,3.128459,-2.416596,0.0400,0.041626,0.4145,-0.1776,0.0138
6.1900,-0.265524,0.445990,-0.171321,-2.565508,-0.364624,3.128486,-2.414094,-0.268174,0.403935,-0.164768,-2.557962,-0.362003,3.126418,-2.417532,-0.268174,0.403935,-0.164768,-2.557962,-0.362003,3.126418,-2.417532,0.0400,0.043572,0.4144,-0.1776,0.0139
6.1950,-0.265823,0.445246,-0.170799,-2.565796,-0.364039,3.126718,-2.414831,-0.269088,0.401180,-0.163671,-2.558523,-0.361103,3.124200,-2.418548,-0.269088,0.401180,-0.163671,-2.558523,-0.361103,3.124200,-2.418548,0.0400,0.045661,0.4142,-0.1776,0.0140
6.2000,-0.266156,0.444396,-0.170204,-2.566151,-0.363403,3.124655,-2.415670,-0.270076,0.398205,-0.162487,-2.559130,-0.360131,3.121804,-2.419646,-0.270076,0.398205,-0.162487,-2.559130,-0.360131,3.121804,-2.419646,0.0400,0.047879,0.4140,-0.1775,0.0141
6.2050,-0.266528,0.443429,-0.169537,-2.566573,-0.362712,3.122305,-2.416611,-0.271137,0.395010,-0.161214,-2.559781,-0.359086,3.119230,-2.420825,-0.271137,0.395010,-0.161214,-2.559781,-0.359086,3.119230,-2.420825,0.0400,0.050214,0.4137,-0.1774,0.0141
6.2100,-0.266940,0.442337,-0.168800,-2.567060,-0.361962,3.119686,-2.417654,-0.272271,0.391595,-0.159855,-2.560476,-0.357970,3.116480,-2.422086,-0.272271,0.391595,-0.159855,-2.560476,-0.357970,3.116480,-2.422086,0.0400,0.052653,0.4134,-0.1772,0.0142
6.2150,-0.267398,0.441109,-0.167991,-2.567611,-0.361148,3.116815,-2.418796,-0.273476,0.387964,-0.158409,-2.561216,-0.356783,3.113556,-2.423426,-0.273476,0.387964,-0.158409,-2.561216,-0.356783,3.113556,-2.423426,0.0400,0.055182,0.4130,-0.1771,0.0143
6.2200,-0.267905,0.439738,-0.167112,-2.568224,-0.360265,3.113710,-2.420034,-0.274752,0.384120,-0.156879,-2.562000,-0.355526,3.110460,-2.424845,-0.274752,0.384120,-0.156879,-2.562000,-0.355526,3.110460,-2.424845,0.0400,0.057791,0.4125,-0.1769,0.0144
6.2250,-0.268463,0.438214,-0.166162,-2.568898,-0.359309,3.110393,-2.421364,-0.276098,0.380066,-0.155265,-2.562826,-0.354201,3.107195,-2.426341,-0.276098,0.380066,-0.155265,-2.562826,-0.354201,3.107195,-2.426341,0.0400,0.060467,0.4121,-0.1767,0.0145
6.2300,-0.269075,0.436532,-0.165143,-2.569630,-0.358275,3.106883,-2.422782,-0.277512,0.375808,-0.153570,-2.563693,-0.352809,3.103765,-2.427912,-0.277512,0.375808,-0.153570,-2.563693,-0.352809,3.103765,-2.427912,0.0400,0.063196,0.4116,-0.1765,0.0147
6.2350,-0.269745,0.434683,-0.164054,-2.570419,-0.357162,3.103200,-2.424285,-0.278992,0.371350,-0.151795,-2.564602,-0.351352,3.100175,-2.429557,-0.278992,0.371350,-0.151795,-2.564602,-0.351352,3.100175,-2.429557,0.0400,0.065965,0.4111,-0.1763,0.0148
6.2400,-0.270473,0.432662,-0.162897,-2.571262,-0.355966,3.099360,-2.425867,-0.280536,0.366700,-0.149943,-2.565549,-0.349832,3.096430,-2.431274,-0.280536,0.366700,-0.149943,-2.565549,-0.349832,3.096430,-2.431274,0.0400,0.068762,0.4106,-0.1761,0.0151
6.2450,-0.271262,0.430463,-0.161672,-2.572155,-0.354687,3.095382,-2.427525,-0.282141,0.361864,-0.148018,-2.566534,-0.348252,3.092535,-2.433058,-0.282141,0.361864,-0.148018,-2.566534,-0.348252,3.092535,-2.433058,0.0400,0.071570,0.4101,-0.1758,0.0154
6.2500,-0.272113,0.428080,-0.160381,-2.573096,-0.353324,3.091277,-2.429254,-0.283806,0.356850,-0.146022,-2.567556,-0.346613,3.088497,-2.434909,-0.283806,0.356850,-0.146022,-2.567556,-0.346613,3.088497,-2.434909,0.0400,0.074378,0.4096,-0.1756,0.0157
6.2550,-0.273027,0.425511,-0.159023,-2.574081,-0.351878,3.087060,-2.431052,-0.285527,0.351666,-0.143958,-2.568612,-0.344918,3.084322,-2.436822,-0.285527,0.351666,-0.143958,-2.568612,-0.344918,3.084322,-2.436822,0.0400,0.077171,0.4090,-0.1754,0.0161
6.2600,-0.274005,0.422750,-0.157602,-2.575106,-0.350350,3.082740,-2.432913,-0.287302,0.346320,-0.141830,-2.569702,-0.343171,3.080017,-2.438795,-0.287302,0.346320,-0.141830,-2.569702,-0.343171,3.080017,-2.438795,0.0400,0.079936,0.4085,-0.1752,0.0165
6.2650,-0.275045,0.419795,-0.156116,-2.576169,-0.348743,3.078325,-2.434835,-0.289127,0.340823,-0.139641,-2.570822,-0.341374,3.075589,-2.440824,-0.289127,0.340823,-0.139641,-2.570822,-0.341374,3.075589,-2.440824,0.0400,0.082659,0.4081,-0.1751,0.0171
6.2700,-0.276150,0.416645,-0.154569,-2.577264,-0.347061,3.073823,-2.436815,-0.290999,0.335184,-0.137396,-2.571971,-0.339531,3.071047,-2.442905,-0.290999,0.335184,-0.137396,-2.571971,-0.339531,3.071047,-2.442905,0.0400,0.085328,0.4076,-0.1749,0.0176
6.2750,-0.277317,0.413299,-0.152962,-2.578389,-0.345307,3.069240,-2.438849,-0.292915,0.329413,-0.135098,-2.573147,-0.337644,3.066399,-2.445035,-0.292915,0.329413,-0.135098,-2.573147,-0.337644,3.066399,-2.445035,0.0400,0.087930,0.4071,-0.1747,0.0183
6.2800,-0.278547,0.409756,-0.151296,-2.579540,-0.343485,3.064580,-2.440934,-0.294871,0.323521,-0.132752,-2.574347,-0.335718,3.061654,-2.447209,-0.294871,0.323521,-0.132752,-2.574347,-0.335718,3.061654,-2.447209,0.0400,0.090455,0.4067,-0.1745,0.0190
6.2850,-0.279838,0.406017,-0.149574,-2.580712,-0.341601,3.059848,-2.443068,-0.296864,0.317518,-0.130363,-2.575570,-0.333756,3.056820,-2.449425,-0.296864,0.317518,-0.130363,-2.575570,-0.333756,3.056820,-2.449425,0.0400,0.092890,0.4063,-0.1744,0.0198
6.2900,-0.281188,0.402084,-0.147796,-2.581903,-0.339659,3.055047,-2.445247,-0.298890,0.311417,-0.127934,-2.576814,-0.331762,3.051906,-2.451677,-0.298890,0.311417,-0.127934,-2.576814,-0.331762,3.051906,-2.451677,0.0400,0.095225,0.4059,-0.1742,0.0207
6.2950,-0.282597,0.397959,-0.145966,-2.583110,-0.337666,3.050181,-2.447468,-0.300944,0.305229,-0.125470,-2.578075,-0.329739,3.046922,-2.453960,-0.300944,0.305229,-0.125470,-2.578075,-0.329739,3.046922,-2.453960,0.0400,0.097451,0.4056,-0.1741,0.0216
6.3000,-0.284062,0.393647,-0.144085,-2.584328,-0.335627,3.045254,-2.449728,-0.303024,0.298965,-0.122976,-2.579351,-0.327692,3.041877,-2.456272,-0.303024,0.298965,-0.122976,-2.579351,-0.327692,3.041877,-2.456272,0.0400,0.099557,0.4053,-0.1740,0.0227
6.3050,-0.285582,0.389150,-0.142157,-2.585556,-0.333547,3.040270,-2.452024,-0.305124,0.292639,-0.120458,-2.580640,-0.325624,3.036782,-2.458607,-0.305124,0.292639,-0.120458,-2.580640,-0.325624,3.036782,-2.458607,0.0400,0.101537,0.4050,-0.1739,0.0237
